row_id,message,cluster_id
2554,"Otherwise very g""",5
3940,"""I promise that it will disable send request assistance, but this policy the policy games you have regard to the user does not know? No,",5
2986,Girl team of my verification. VIP and help make a second my none catfish none primary version of my for tax. Ex.,5
3007,"""I KEEP CHATTING BACK AND MY CHATS ARE ALWAYS CLWindowsED. ",5
2498,"Its very good app, i love it",5
3005,There should be so many problems either I know soft and ex. A lot was patched how long ago,5
3002,Certain forms of info mWindowst of the time arenÕt legal do to the job / job discrimination,5
3978,"""I asked for a new battery the 15 of March, and I am still without news.",5
2506,High Definition TV to pay in what?,5
2507,Today has been the worst experience I have ever had with Device apps! If you didnÕt get any better than today I would never use my Device phone again and I stood in line for the very first Device ever made and have had every single one cents.,5
3467,I need somebody to call me ASAP,5
2998,Quest for legal action if needed,5
3470,This app was so easy to use and convenient. I downloaded it and was on the phone with someone to help me in less than 5 minutes. Angela from on the other end of the phone was so helpful and reassuring. She stayed on the phone with me for a half hour getti,5
3971,Amazing 10/10,5
2525,"please i would like to""",5
3970,Good app however should also include a notification pop up when you get a reply if youÕre not on the app,5
2526,I like to be able toÕs speech to type when I speak anytime should be more accurate sometime is knight,5
3965,"I'm sorry I made a mistake, press the Cancel button, but what if?",5
2530,I love this App Man Much love to Device.Inc,5
3472,"Ask about the SmartPhone safari's AUTOFILL, to try to answer in the other browser, chrome and yahoo! Tried the Browser application, safari's data is mischievous or was not able to enter the save password and auto also.",5
2538,The records of the consumption of less than could apply for a refund.,5
2988,The help run for money.,5
3958,"I cannot update the payment of Netflix,although my are correct",5
2544,Home shared up to how many people can join,5
3956,Why am I in the app to download the stuff inside.,5
3950,"I had recived a messege from you, It says that my account has been temporally clWindowsed ,maybe I have not used for a long time.However, I acceded to re-actived It by filling the aplication up that you link me ,ok.",5
3949,"""Dear Mr:",5
3944,The peter g _phonex Billboardlarõnõzda selfiede by the brand of the glasses please please gnderirmisiniz,5
2547,I am not able to use my device pay wallet just to find iut that others are using it. Please look into this please?,5
3942,"Endure to see us to do not know why not to tell us not benefit, but we are glad to be a people that you trust. But the actions of you. It is not the same as the wall of the big product you know that I do what I have to do now. But with the debt is not the solution and set",5
2279,"Help friends to query the device's warranty period and the Laptophine Model""",5
4564,Instead of just swiping it to the left I get a message asking if I want to delete it? Why would I want to do 2 steps instead of one???,5
636,and as by chance impWindowssible,5
902,I would like to be able to submit feature requests and report bugs through the app.,5
349,Home kit keeps flagging my Philips vue lights as not responding? Its crap,5
1151,I have a problem with my SmartPhone 6 could get in contact with me.,5
905,"I made contact with the carrier alive and ran tests, chip is working perfectly on another device.",5
1157,It is now a special phone card response is very slow link network is also an unstable. What's wrong,5
1652,"Thank you. Device support of people in a bad response. Now, I want you to respond. Shouhei",5
1653,Add Israel to your coverage!,5
494,How do I unlock my MusicPlayer,5
344,The World Download Update Now to download the APP before it through the fingerprint scanning a slower response right,5
495,"SmartPhone x really many problems before buying a three-day touch screen auto-click or touch screen is not working according to service personnel to Restore Software three days later, the issue still persists",5
123,"I am a phone Repair Master usually prefer to repair the Device mobile phone because repair Device mobile phone profit overhaul device let me buy a house with a stable income and do not like to repair domestic mobile phone because it is not profitable and quality bad but in the past two years, Device really has to repair a fingerprint encryption based cpu with encryption increasingly fragile big problem can only be carried out by the board lot Repair Master we all make money with no one said device good like htc repair division is called a fast yellow 6G can also be major problems are more common for small problems like what m1 off the splash screen has .usb leakage, the baseband dotted soldering cpu virtual welding off line, but can be repaired, it won't do if I moved. A 7-generation is not above the thick road, for example, 7p common failures before the camera coordinates that resistance are particularly vulnerable to virtual welding but not repair 7 Generation Base with 1v direct-to-ground white screen.",5
901,Please enable live chat through the app for all issues.,5
900,"Good evening, I am Ronny OÕkeith Walker and I love the secure value of device and all of their products and by being the being a little part of the brand , my finances st the present time makes me be not as secure as your brand because of affordability and",5
114,May I ask whether that change location where there is the option of Singapore.,5
1169,U should available ÒNewsÓ app in AppStore (India) soon! Or when it will be available?,5
1664,The purchase of the item was not found why not refund,5
504,"I bought my IPhoneX on 12 March, and I noticed that the battery it is not lasting as the battery of my brother who has the same cell phone, bought my cell phone in the Nisei shop in Paraguay, and also realized that behind him is writing Device BookcrWindowssing in C",5
1668,"In May 2017 the need to buy now find a serious impact on the use of the thought-SmartPhone than the flow of the game as a result of serious heat drop audio card, it is also mandatory to decrease the brightness does not solve these problems would prefer to buy on-phone are not buying Device mobile phone.",5
888,I need you to call me.,5
485,"""I love in the product Device but I noticed that the operation that does not have the safety",5
352,"It is the recognition of the motion Additional Chal Leng for the months of February and March 18. although i have achieved according to their own records would give me n""",5
1177,I have a problem after updating before my battery Êrate is 100% after 98% why ?,5
130,we are sharing our account with two other people in England of which we do not know.,5
457,China Telecom,5
458,I donÕt understand no activity Êin 90 days and why am I getting billed two times for I tunes when I paid for a year than I switch cause I wanted family plan MusicPlayer,5
226,Is there any way I can pass on some feedback around my various contacts with Device advisors this week in relation to the problems I had with my Laptop?,5
940,"Mark in NY a schedule for repair, I cannot change here the country uses. Appears only Brazil... How do i proceed?",5
459,Call was 30 mins after arranged,5
134,this is general and not specific to this app.,5
132,Hello I wanted to know why the applications of Device on store when I download of the other application is no longer valid,5
375,Some people do not call you have the convenience of calling features does the manual is not good?,5
374,Have some chat for support?,5
126,"My notebookhine is not starting up, again!""",5
1467,Appointed a service call for this morning. Get a call from a man speaking Chinese...,5
470,because I October or 2-D code is set to blur the Live Photo. It depends on.,5
357,"a break is so troublesome""",5
930,"""Hello. Good night.",5
477,Hello a purchase c is done without that gives my agreement 21 EURO! For a game that do?,5
127,Why is the king of glory is not the money that I had not been able to?,5
1640,SmartPhone 6 siri does not respond to the call to identify is on siri,5
1464,IÕm not happy with you guys at all I have three Device products and then you have a breach in your security now when I go and I change my password or change something on my SmartPhone you guys lock me out thatÕs the reason I got a smart phone so I could always,5
340,"The phone must meet the phone, text messages and the Internet's basic functionality but in these three areas device do the worst regret.",5
882,"Hello, I am a loyal device powder why SE the new version 11.3 does not add the existing bus pass can only be bought a phone card is the hardware problem? Or you deliberately missing the features you would like to receive an official reply to thank you.",5
378,"My phone's high, why does the map navigation could be a way to put all my settings look right",5
1428,Where is the support went to chat,5
839,Cannot sign in to FaceTime? Tried all any suggestion?,5
838,Place a button to clWindowse all apps when you swipe up. ÊSwiping up for each app can be very time consuming.,5
1201,How would I recover my data from notes,5
1705,Out of all the SmartPhones I owned I think the SE is the best as far as battery performance,5
1707,I am sorry to disturb. Yesterday I purchased the mobile phone today let your customer service said that the heart is not very comfortable. A lot of my mobile phone application that even facebook will not be able to use your customer service tWindowssing about half a day I said internally that is done not to say anything that is an insult to feel very comfortable.,5
837,Yonedzu Gemba artists to increase her songs.,5
834,Create a dual sim SmartPhone. Ê,5
833,"""Create a secure folder like Samsung has to give the ability to hide photWindows, contacts, and apps. ÊItÕs like have a phone inside a phone. Ê",5
831,Southern Star's songs to add.,5
841,"Good afternoon, because it does not meet any of the authorized stores of Device here in Goiania, please do i have to change the battery of my smartphone and cannot contact, I look back",5
1710,Thank you. Recent history has been accumulated. Shouhei,5
1712,"""I have an issue in need of resolution that is indescribable in this small format. Please have someone email me at: Ê",5
542,I have a problem with the two purchases made for 15.99 or what ever the price was. ÊI didnÕt make them and I want them removed from my account. Thank you Tamara,5
1717,I did not buy things are being detained for the money I would like crazy.,5
1422,100495635257 100489953533 continued the reception number support,5
822,You have made a purchase on the Android Games.,5
816,_ deliberately an entire sample,5
81,"2018 28 February 2001 at the Hong Kong purchased a 8P31 sign appears on a black screen is unable to restart arrived in Shenzhen in the Tin shop advisory service a tang last staff attitude is very bad when I told her attitude disgusted, she just tell I do not have the so-called staff, only the last name let me go there, perhaps the complaints manager at random for her to solve my questions but very bad experience is very poor",5
840,Please convey to increase her song,5
240,Can you help me to find a solution,5
1676,Can you make the suggestions that show up above the keyboard opptional? The only reason that I use the device keyboard is because the google keyboard subjects you to their obnoxious suggestions.,5
1191,I want to stop the subscription!,5
875,I need help canceing HBO Now,5
1189,Great App very handy and simple to use!,5
1680,The phone isn't just about also did not solve my problem your technical advisor will have to hang up the phone and communication before the process is to give people the feeling of impatience. May I ask what it is I am unable to download from the Device Store any software that called me later how to use it?,5
1682,Upgrade to the iWindows11.3 cell phone signal reception is often poor no service. Please improve.,5
517,Good evening I am very disappointed because there is not on the Watch the analysis of sleep is what exists a thank you,5
873,"It is a joke the Android Games so great is the last mist is the """"After the new release nothing is more correct. And the developers have probably brought from the chicken run. I""",5
872,i have just read the expressions of praise from Device.,5
863,"Many thanks""",5
1440,Don't know the head in the phone number below how to change,5
1200,"Change the battery in an informed and clean out the dust only need to pay $100 fee, however, has not been invoiced",5
854,"Hello, before there was an app called video and from this last update no longer appears, and now the videWindows and movies are reproduced in the new app TV. What I didn't like is that now are not the names of the songs to know that ca",5
1195,I found the open _cloud istiyorm sharing by authorised,5
522,So far only bad experiences. 3 Fault during the Warranty and Device would not help. (Without external fault),5
1198,"There was no success in downloading the app, but the app cWindowst $11.15. My credit card information had expired is the only reason it wasnÕt purchased. ",5
1692,SmartPhone 3dtouch se features do you plan to do if they want to.,5
853,Never called me.... again why is it is so difficult to make appt please advise me how to make an appointment for Thursday afternoon at 2 oÕclock or to talk to a live person. This is ridiculous said you would call at 4:30 and no phone call later,5
851,"The support app is great, fast responses, good navigation within the app, well executed. 5 star rating",5
1437,Hello validation required that occurs at a font download anything over the app storeden olurmusunuz help,5
138,How do unsubscribe to Weather Live and the $1.99 rate,5
1623,I have killed well be logged out. IT department is fixed by the street is a strong message that link ID of ID theft External links * _ buried,5
79,I scheduled a help call for a phone/Screen issue. ÊItÕs fixed! ÊThank you. ÊAll is well.,5
211,service said to look recording document recording of this document when will the results of,5
1027,Many people now seem to have an unlimited flow of why Android Games and 150M+ software do not use cellular data download the wish to cancel or add a switch can be individually controlled. Would like to thank you.,5
205,Why can't I download this Device support app to pay 36,5
415,Hang problem in I phone x some time contact crash problem,5
208,why I have two serial number,5
188,"""I paid $48 per month for ITunes music in past years, but your Company charged me $58 in March without notify me ? Please explain. Ê:(",5
1567,I get burned every time I do this,5
421,I would like to suggest the inclusion of location service in the quick menu.,5
1568,Hello Good evening I am with a problem of invoice for my fp card all month is being charged 2.90$ does not know pq it already looked everything to cancel more do not know how vcs only q can me help.,5
424,"As a user of SmartPhone Device, specifically, I make a suggestion of an aspect to improve, it would be the screen shot, which i see absurd to have to do it with two hands, when other less important and well-known marks with a simple gesture manua",5
414,"third difference of the bureaucratic system of voice service""",5
426,I want to thank you for Battery Maintenance,5
213,"ask how long, I would also like to",5
1020,TYPE Shipping Method PRICE,5
182,This product is covered by the coke,5
427,"""100484001948 it is up-to-date case number",5
393,"Just found my SmartPhone was switch to a double when I forgot to take it with me on a good run . I wanted you to know this phone will not log me in to find my SmartPhone as the other one will, do why? I tried with the same password I used on this application but",5
181,They did a good job,5
1513,I also want not to pay for the climate app I took a 3day free trial with. Please disconnect. ,5
1562,Is Getting muted the connection after the last update,5
1031,"This time the phone setting to show the number is locked, i want to go back to identify it.",5
430,This is just disgraceful and ridiculous my SmartPhone is still speaking the wrong language even after this newest iWindows 11.3 I even had registered case number 100398406935 as well I sent a recorded message of the wrong language my SmartPhone is speaking to another,5
1525,"I hope your Company's technicians can provide a clear indication of important customer information and avoid wastage and pictures to the work of the Department of Engineering estimated time to Reply As Email""",5
410,"I am still a bit and then I guess I'll have to go to the Amazon Media Store""",5
1530,when I write it not written and all of a sudden everything written,5
197,I have to enter in the Device Store and updates and see if there are any available new.,5
1050,I would like to know how to report a fault in the operation of Device Watch at software level,5
1529,I would like to know what the problem is my two Screen have the same problem,5
1048,"""Settings are all messed up in email. Advanced options for encryption are flattened out. CanÕt change anything. ÒNo certificates foundÓ. ",5
1043,Hope 17 edition can also support the Device Pencil,5
191,"""1 weeks ago I bought the X. A few days later,",5
1058,"In the shop, the computer recognizes the picture video and then 3 hours for a number of staff, the computer does not recognize the photWindows on the mobile phone video and staff said they did not know what took three hours for a number of staff, the final results of this service is poor.",5
399,"""Who do I contact to let them know about CHILD pornography I found in an App ? I took a few screen shots to prove it. I donÕt want to send the proof to just anyone due to the sensitive nature . But IÕm sure this is not allowed",5
1060,No Charge Item,5
412,"my story is not explained here, to track the information if it is not pWindowssible to trace or do not know you already know the first difference of better known as the mWindowst user friendly technology company should not be able to clearly record customer interaction can only be in the voice said to the recording of",5
1554,"Hello my name is Kelly, I was told that APPLE WAS THE BEST PHONE FOR ME, I have to say Well done my FRIENDS,YOU ARE THE BEST,YOU HAVE MADE IT HARD FOR ME TO GET IN TO MY PHONE AND THAT ALONE SHOWS ME THAT YOU DO CARE ABOUT EACH AND EVERY ONE OF YOUR CUSTO",5
1556,"I am not happy, I would like to reset my password but I have to wait 24hours before I can get it , I think that is bull.I wonÕt make the mistake of buying a IPad again.",5
1557,"Last month when I gave you my credit card number, you charged it two days in a row. Now you want me to pay again before April 22. HowÕs that?",5
1522,"the initial technician can understand the problem but a problem of the Cluster pictures to the engineering department, too about three weeks and no reply",5
1521,"""When no.100452636231 case support call failed to distinguish between Cantonese and Putonghua technicians, and no Language Select",5
1034,Can t we pay several times,5
1070,Not great. I wish you could just message not call.,5
179,"After upgrading the iWindows11 every time I have to keep up to date with the latest version of the system has a local special card, but have never been repaired in me is 6s my daughter-in-law of 7 May. Other models are not clear. The Android Games update which you put the Page Down update two fields will zoom in and then refresh the local special card.",5
952,"I try to recover my password q i do not remember and going into account recovery vcs deducts every day 1.00 and cannot be resolved""",5
964,My ID is deactivated is suppWindowsed different things.,5
1486,"By the way, where can I send a feedback about iWindows by thi""",5
1485,Please add an option for your customers to choWindowse whether enable or disable the shortcut Òkeyboard settingÓ when they are toggling the keyboard in different languages. ,5
1610,Wtf is wrong with Device in the Sherman oaks mall???????,5
1611,With an appt on a Monday morning- took them 1.5 hrs to service me?? Shame on you ,5
155,"I am using the mobile phone is a SmartPhone 5s. Since the iWindows11.2.6, I occasionally download a Device support applications will not be able to delete all application software. Up until now the iWindows11.3 system as it is not pWindowssible to delete the third-party I don't want the application software. It is not my SmartPhone 5s old or will not be """"Device support this application software, and it",5
1108,"I don't know where to report it, but I'm getting ""bills from device,"" for services. They look like scams, I screen shot them and have them for you if your want them",5
965,"""Hello, download an application and for the subscription will I be wanting to charge almWindowst $50 per month, try giving the low and I don't know if I succeeded.",5
1612,"Along with the wonderful wait I had my device replaced with a new one but no papers were given to me to doc""",5
1113,Device is rubbish,5
1344,"""ThereÕs no obvious option to provide bug reports on iWindows versions.",5
957,"I hope that the 2018 on 3 April 2003 at 3 o'clock I have to call 13980090563. I want to solve the problem with the phone. Thank You""",5
154,"""Device mobile phone system technician, Hello",5
152,Austria is not listed a a service location although we opened a new store there,5
379,I would like to refund,5
954,i want too buy and click action and shop free and visa bank and nick name lv 10 and froom lv 10 and shop free forever..,5
146,from the previous cell phone notepad also took note of the password,5
953,Some software will only be able to use the wireless update does not use the flow there is a need to update the APP will not be able to update not be able to use the flow will be fine.,5
142,I reset my password and it doesnÕt work IÕve done this several times and I donÕt know why I am having trouble thank you,5
1607,"""Customers in Hong Kong should have the choice of written communications from you in either English or Chinese, or you send them in both. ÊEspecially as your staff speak both official languages.",5
1605,"If I could submit feedback and bug reports like the ÒFeedbackÓ app for developers it would be top notch. IÕve had numerous issues on my SmartPhone X IÕd love to submit with tracking, like the beta Feedback app, but IÕm not on pre-release. ItÕs daunting bother",5
999,Now various traffic package of so many for so cheap want to be able to use the Flow download the APP. Not limited to the 150m,5
1499,"Easy to get""",5
1074,I canceled the old credit card and I entered the data of the new one. But it appears to me that was not transpWindowsed neither the date nor the CVV. Give me confirmation that the new card was inserted.?,5
178,"When I try to connect the Android Games, at leadt half uujur",5
1506,I think the device 6S is very easy to use.,5
388,Back to where we were getting the appointment to come forward on both beds -able yenileyebiliyorum appointments in its place if the refresh button for easy appointment shores stretch out your fingers on the other everything good health,5
1078,I would like to ask you what is the issue with the password you have my mobile phone is done in a mess. The following an update. Does Not Function. My network is not available. I am both in and out of the account must not be used. You must bear full responsibility. You are or what I called my lawyer's economic profit to inform you will talk more about it that you have authored called him over. Old daughter beat him to accompany the child's money.,5
1587,"On April 5, I did not buy any application why more than two displays I purchased an educational entertainment tired of spending $30 for applications.",5
993,May I ask the health ^ ^ The number of steps in Why not to every minute to display.,5
437,Hope can have recently deleted records option,5
220,How degi_tirme Cluster account and what are the results? (Backups are deleted? Something like the phone is deleted??) makele you pWindowst about it is best for a,5
975,SmartPhone No good at all,5
1592,I would like to make some feature to privacy even if people know my password he also input to the device,5
1091,I have not used TapeACall pro application fee i would like to return to the,5
982,"My Powerbeats wireless earbuds were stolen out of my travel tote bag by a Lyft driver. Trying to recover them, would be great if Device could somehow utilize (blockchain) technology to track the phone pairing the wireless Powerbeats earbuds.",5
1594,"Thou shalt not pronounce the house I can't hear you again, and I think the snake?"" I asked the few bones lizard pauses when I asked about snakes are not out of place",5
1495,There are so many bug and hackers I donÕt even want this phone because itÕs a breach of my privacy and terms of use so IÕm going to report this to whomever it is that had downloaded this to my phone without my authorization IÕm sorry this didnÕt work out,5
163,What can i do to fix this problem.,5
442,"I was on the watch, call Customer Service for a total of six individuals is not a phone off of the high point of the so-called experts and I have the same thing basically describes the six times they have failed to resolve the final i Internet of their own _ groping. I think the phone off is broken will not be continued. The problem is the so-called experts are not good, white to their salaries will not solve the problem finally said the man my table can only be to the 2.2.2 version cannot be upgradedÉ is not good, the trick is all about dÉÉ Let me go to after-sales service see if you can get a different trick question which I would like to after-sales service call me wukesong bar told me a 400 Universal Phone asked the significance of this evening nearly two-hour phoneÉÉÉÉÉÉÉÉÉ and then?",5
382,Quick answer me,5
1205,i downloaded an app that was free and reached a signature absurd.,5
1192,"""To Siri today i asked a question two; 1. si: """"hey Siri , lunch prayer said for several minutes with the answer me; the following search engine for a few there is something you like,"""" said a browse window and ibadetle presents internet links related to me.",5
1726,to clWindowse all the functions are very difficult to do,5
1831,It shows on my bank statement that I made a purchase to pop slots game from Facebook. But you guys say that you couldnÕt verify my information but you took the payment anyway I either need my money or my purchase,5
586,It is recommended that you can blur the background.,5
37,I have a question about your system. Why can i not Kelvin temperature units in? I hope that soon changed.,5
313,"I ask the cancellation and reimbursement of the application waterlogged, because the purchase was made wrong. I look forward",5
1380,"Both my chat support folks were helpful and patient. My problem didnÕt get resolved, but it wasnÕt for their lack of trying. They were great.",5
1825,"I would like to know what are the authorised repairers Device?""",5
1308,Hear my words. * The Street Chai,5
281,"ItÕs annoying and more time consuming""",5
1311,"""MusicPlayer history, the history of the app not purchased, a duplicate of the same app history and date-that is,",5
285,Cant book any device shop to repair the watch,5
50,Get my MyMy software,5
592,"One of my friends could be just a lit""",5
696,Thanks a lot,5
691,First Samsungdan õponeye evi_ all problems but it seems like i have not help kõmsede benm,5
690,The mWindowst recent gr_tgm temailciden _ikayetciyim 3 times but i wanted to address this shows how people did not help unfortunately representative alõ_õrõrsnz murat,5
1835,"i would like to receive _pad long but very expensive""",5
1836,"""Hello. This will be the last time I ask for help from the _.",5
1312,"new device to a previous application is displayed.""",5
1313,I was curious if Device is planning on adding support features for the Port Time Capsules ?,5
280,"""Why did you feel it necessary to add a step to delete a message ?",5
1293,"I have yet to r""",5
1287,"My id has been disabled, you would solve this problem. Grateful",5
715,The pWindowssibility of setting up a Device Pay metro card complaints Feedback Line,5
1396,"Even then, your company will be in the chat input spikes, the screen is not updated.""",5
1805,"""I only changed my device once yesterday I am tied of this junk where secuuity beakrom",5
730,"I am in the kyung dong shopping mall to buy new SmartPhone 8 serial number F4GVT85ZJC6F discovered that there is no charger only charging cables. You can check out the background, although I have other device charger but the new Device mobile phones are not allotted charger, my phone number 15898191360",5
264,"Recently i want to buy for $7.99 and they rejected me since I have made several purchases and i get that does not correspond to the card data that i and is not as well ,please i need help and a response. Thank you.",5
1810,"Awful, support is not accessible",5
1812,"Would be nice to see call history not just chat.""",5
1274,"I have a question I would like to know the price for repair lecrant of my SmartPhone 7 Plus Thank You""",5
572,Barbarism is not how the value of the work on the abolition of the value bar yesterday.,5
323,"Fuck you device, I cannot use my fucking SmartPhone refubrish.... thank you and fuck you very much",5
321,"""I go to recent history then account to delete a renewal and nothing happens. Please contact me either email or messaging I wish to stop or delete renewal subscription to free tone go 27 March 2019",5
1814,This app is garbage,5
266,I am looking for the case number from 3-8-2018. I purchased a new SmartPhone8 and needed help backing it up. The account was 214-797-4341. The senior advisor helped with this but I need to speak to someone about the steps she took on my laptop. I canÕt find t,5
1815,This app is a complete garbage fire.,5
1284,If you are looking at a different program if you are in a micro-time calls can only hear the sound cannot see the incoming interface to return a call and see interface must wait for 3 seconds later will be able to see it.,5
1816,It sucked. No help at all with repair of my watch,5
269,The ITunes gift card I bought is already redeemed,5
720,"A easier way to access the rescheduling screen is needed on the Device Support app. Also, I canÕt find where to select an Device store. Very confusing.",5
684,I bought Device care to ensure IÕd be able to replace my SmartPhone X if I cracked the screen. It happened and IÕm now trying to book an appointment to replace it. The clWindowsest available appointment is 1 week from today. This is utter bullshit. There is no poin,5
25,"Not so smooth, it would appear that the card?",5
1377,3. Since AirPods unilateralism can operate independently say buy another when I can only match themselves why there is also a need to lower the other side of the,5
1866,The Internet speed is too slow.,5
1867,The Gaming Network is not good. The small card. Today let me be sure to restore your phone,5
11,There are people who still state agreed to my account and changing my passwords and voting photWindows and videWindows that I have important about a case that I am prWindowseando,5
298,"I was chatting with 3 people. Only the 1st one has a transcript. IÕd like to know where the other transcripts are?.was then on the phone to Device in Miranda then to a""",5
1330,Love this app thank you so much to all device support tech love you guys you rock device !!!!,5
1359,Update to the iWindows 113 Phone untimed reboots automatically through the MusicPlayer to restore factory settings automatically reboot problem persists please help address,5
1871,Sir after updating the phone problem is not resolved what can I do,5
1358,"Since two days, I try in vain to contact the ap""",5
6,Add Siri support for make call back appointment,5
1872,IÕm having a hard time setup my camera please give me a call 7573295485,5
1331,IÕm being highjacked and robbed by the same Asian people as Before!! I thought we corrected this last year with my elimination of Family Sharing? But apparently theyÕve hacked back into my account! Which makes both of our phones sapped and needing to be c,5
5,Make this App default on every iWindows device with an update,5
1874,I bought a SmartPhone x yesterday calling card has no signal,5
1354,Buying in Hong Kong for seven-day free return and exchange service?,5
290,"For example, the following such trends.",5
4,App option to save HT articles,5
641,"""I love Device products and bought the SmartPhone X. IÕm gonna sell it directly again because I dislike the ÒGesichtserkennungÓ. ",5
635,"""I would like to cancel the subscription of MusicPlayer",5
300,"ask for reimbursement of the application installed by mistake. I await Contact Thank you""",5
1324,I would like to check the phone for the first date.,5
1376,two online support query is also not mentioned in person to purchase and not instant Pickup,5
619,I had the worst customer service ever. My LaptopBook surface has gone back to bare metal and I take utmWindowst care and respect as it is the mWindowst expensive device I own. I went in store today and the manager Êrefused to fix the issue or even appease me I waited,5
1314,Bad _ to places that no one will switch to the three-point why after the appointment is also world-class enterprise even basic integrity are no,5
1374,I would like to respond to some comments earlier because lWindowst in one AirPods earlier on the web support two queries that do not need to immediately buy goes to the repair center or outlets after purchase and reservation today goes to the repair center i would like to response is between,5
1840,I want you Device complaints all customer service employees. I app cannot purchase so waiting purchase charge accurate if there is no commodity. You are in the money is Fraud,5
670,If Backup does not have to suffer strange... Up Center was set up was the guidance was received from one of the very helpful daytime,5
1316,"""Hope that notebook Windows supports all computers",5
1851,wallet app,5
1853,ItÕs 2 things that I keep getting charge for and I donÕt want it.,5
603,Easy-to-understand,5
1856,IÕve been looking for topics about the SmartPhone X call glitch which makes me need to call someone twice because the first time my phone doesnÕt even dial it just hangs up! And another glitch where I canÕt clWindowse apps on call,5
1368,"""Hello I am very disappointed in my visit to fix Repair to Balexert.",5
1320,"The Ministry Screen processor Yesterday I went to Mong Kok _ Yu 1006 Room Service because you do not know that there is a problem with the truck power the system battery trouble that service after listening to what I have said is not cleaning up of the situation and he would not say no to a integer to a few thousand dollars more than two thousand three and a system of several thousand nine and a few? ? ? ? ? ? ? ? Change the phone I ask a few more real he also said PC bad to ask to go in and I have repeatedly asked the ministry is really no integration is the battery issue a fork radio access to head the problem he did not answer can only help here no integration is not a repair center for repair for a quiet he said I can go Device processor shop know what the problem is, alas, I am not going to left Device designated repair center he asked me my mobile phone to the Device support one app that I can go there several intergovernmental Device shop again about yourself",5
1858,I tried to update my credit card expiration date from 04/18 to 04/22 but it is asking for a 3 digit number - I have no idea what that is.,5
16,The siri to Japan or things like - for example if the ^_^,5
1322,Erase Support Chats no longer needed,5
1864,"I met in an extraordinary way is special by technical assistance iPrime, at Rua Maria Monteiro, in Campinas, SP. My problem was solved. Thank you.",5
1364,Like to make a comment after the game!!!!!,5
659,"""Hello Team Device,",5
564,https://itunes.device.com/ca/podcast/the-current-from-cbc-radio-highlights/id151487761?mt=2&i=1000407669798,5
1819,"""I am really very unhappy with the solution and approach with my",5
65,"Release a new one with a10x chip i hatw big pads""",5
563,I want to know if in the shops of you I can change the stack to a SmartPhone 5c and its cWindowst thanks,5
802,"""Justin on chat was no help and then he cut the chat short and kept saying he hadnÕt heard from me in awhile and I was typing and he",5
559,"""Employee's response is too evil.",5
1269,"I was just at the Device store in Brea. I asked one of the salesman if they could help me reschedule my appointment to get my battery replaced, and he couldnÕt figure out how to find me in their system. Then he said, let me go check my manager, and walked",5
1415,"""Lousy service!!!! Never more i n ACHETERAI a product Device",5
1413,I cannot make the application etc Alpple acõlmõyom nedõr trouble,5
790,"No problems at all, it is somewhat sad.""",5
546,"Hello, thank you for the attention, but after struggling for more than 24 hours without receiving SMS regularly fixed the problem",5
1263,The Device support APP mobile phone always reflect the problem does not power up,5
560,"You can also take over does not work well, if you aren't sure about the alternative to specialist, but it also takes more time to viewers.",5
1255,"1. Your articles for support get more specific. All of them had really basic troubleshooting solutions, and a lot of are not helping, the instructions are not updated in relation with the operating system or""",5
756,Why not be able to use the books,5
1267,"Thank god is now ""manage storage without the need for further telephone conversations.",5
254,How can I get my watch to thump me when I get a text?,5
329,It is month a month that I bought a Screen and already a new output that in addition is compatible with the Pencil call. Have known i would have waited before the buy.,5
561,Click here to listen to the story in the first place because it does not confer also complained about the same thing numerous times and is extremely frustrating to explain it.,5
1747,"""I just unsubscribed from the US Holidays calendar in the Device Calendar app because it is inaccurate and demonstrates DeviceÕs liberal bias. ",5
779,"It is very complicated! Who manages the functionality of applications""",5
758,I ordered a ring tone by Ed Sheeran ($2.19) but it is acoustic and was the wrong one. I donÕt like it. Did tried cancelling it within second yet I got charged. Please can I cancel and get a refund? I totally didnÕt use it ,5
1752,This app sucks. Every store from here to china shows zero reservations available. Hard to believe,5
1222,"""Does not have the help they wanted.",5
1753,"Good morning, i am having a problem with my user Mervinhera@icluod.com, I tried all the passwords you use, and no gives me access, I recover my password and gives me a number that ends in 98, since I bought the phone was always with the number 40",5
248,"""An experience to remember because it was useless to arrive since then having to send Device Swatch, could inform that could be done directly from home .",5
745,"I would like to make a complaint about the authorised the street Tuiuti, Tatuape, So Paulo, people are standing in a waiting for hours, few places are broken all banks without backrest that sink . Always a few people to meet,",5
1206,"As I confirm that I do not want is signature ?""",5
815,It is goo but you should call ask the problem people having with equipment and service,5
766,"I had two charges of $199.98. Ronald said that charges were going to be removed from my account. One was but not the other. I appreciated the help that you all gave me, but was wondering when the other $199.98 was going to be credited to my charge card. T",5
740,"Spoke to someone in November 2017 for same issue I am having. Chat help I had today did not fix issue.""",5
741,Good Day,5
336,It changes made to me like people are using our data..,5
1793,"""could please add the function of analog clock for SmartPhone 6s ",5
562,"I really put an end to.""",5
557,"This is to inform you that the battery that I changed is worst than the old one, I have called the device to feedback but the woman put me to service centre and to date no respond from you, I will go down to device orchard centre to do the exchange When I a",5
1730,"long run, this Device mobile phone is not far from being eliminated by the market, riding a donkey to sing this!""",5
73,Wtf device,5
53,I not good at english ,5
